assignment_id,hris_worker_id,position_id,job_code,job_title,job_family,job_level,primary_assignment_flag,fte_fraction,standard_hours_per_week,effective_start_date,effective_end_date
ASN-000157-01,HRIS-WKR-000157,POS-HR-L1-0111,JOB-HR-L1-03,People L1 Role 03,HR,L1,Y,1.0,39.0,2021-11-28,
ASN-000158-01,HRIS-WKR-000158,POS-SAL-L3-0159,JOB-SAL-L3-03,Sales L3 Role 03,SAL,L3,Y,0.6,23.4,2025-04-11,
ASN-000159-01,HRIS-WKR-000159,POS-SAL-L4-0164,JOB-SAL-L4-02,Sales L4 Role 02,SAL,L4,Y,1.0,39.0,2024-07-25,
ASN-000160-01,HRIS-WKR-000160,POS-TEC-L5-0205,JOB-TEC-L5-01,Technology L5 Role 01,TEC,L5,Y,0.8,31.2,2018-02-24,
ASN-000161-01,HRIS-WKR-000161,POS-HR-L5-0133,JOB-HR-L5-01,People L5 Role 01,HR,L5,Y,,,2022-07-05,
ASN-000162-01,HRIS-WKR-000162,POS-OPS-L4-0056,JOB-OPS-L4-02,Operations L4 Role 02,OPS,L4,Y,1.0,39.0,2018-04-16,
ASN-000163-01,HRIS-WKR-000163,POS-ENG-L1-0003,JOB-ENG-L1-03,Engineering L1 Role 03,ENG,L1,Y,1.0,39.0,2020-05-12,
ASN-000164-01,HRIS-WKR-000164,POS-TEC-L5-0205,JOB-TEC-L5-01,Technology L5 Role 01,TEC,L5,Y,0.6,23.4,2022-10-15,
ASN-000165-01,HRIS-WKR-000165,POS-SAL-L2-0152,JOB-SAL-L2-02,Sales L2 Role 02,SAL,L2,Y,1.0,39.0,2024-02-07,
ASN-000166-01,HRIS-WKR-000166,POS-TEC-L1-0181,JOB-TEC-L1-01,Technology L1 Role 01,TEC,L1,Y,1.0,39.0,2025-03-31,
ASN-000167-01,HRIS-WKR-000167,POS-ENG-L6-0033,JOB-ENG-L6-03,Engineering L6 Role 03,ENG,L6,Y,1.0,39.0,2020-03-31,
ASN-000168-01,HRIS-WKR-000168,POS-TEC-L4-0199,JOB-TEC-L4-01,Technology L4 Role 01,TEC,L4,Y,1.0,39.0,2019-08-14,
ASN-000169-01,HRIS-WKR-000169,POS-OPS-L1-0040,JOB-OPS-L1-04,Operations L1 Role 04,OPS,L1,Y,1.0,39.0,2024-12-16,
ASN-000170-01,HRIS-WKR-000170,POS-ENG-L1-0004,JOB-ENG-L1-04,Engineering L1 Role 04,ENG,L1,Y,1.0,39.0,2020-03-16,
ASN-000171-01,HRIS-WKR-000171,POS-HR-L3-0124,JOB-HR-L3-04,People L3 Role 04,HR,L3,Y,1.0,39.0,2025-05-09,
ASN-000171-02,HRIS-WKR-000171,POS-TEC-L4-0199,JOB-TEC-L4-01,Technology L4 Role 01,TEC,L4,N,0.2,7.8,2020-03-20,
ASN-000172-01,HRIS-WKR-000172,POS-OPS-L6-0067,JOB-OPS-L6-01,Operations L6 Role 01,OPS,L6,Y,1.0,39.0,2024-08-10,
ASN-000173-01,HRIS-WKR-000173,POS-TEC-L2-0191,JOB-TEC-L2-05,Technology L2 Role 05,TEC,L2,Y,1.0,39.0,2020-06-13,
ASN-000174-01,HRIS-WKR-000174,POS-ENG-L2-0011,JOB-ENG-L2-05,Engineering L2 Role 05,ENG,L2,Y,1.0,39.0,2024-08-15,
ASN-000175-01,HRIS-WKR-000175,POS-ENG-L3-0018,JOB-ENG-L3-06,Engineering L3 Role 06,ENG,L3,Y,1.0,39.0,2023-02-08,
ASN-000176-01,HRIS-WKR-000176,POS-SAL-L1-0147,JOB-SAL-L1-03,Sales L1 Role 03,SAL,L1,Y,0.8,31.2,2022-02-21,
ASN-000177-01,HRIS-WKR-000177,POS-FIN-L5-0101,JOB-FIN-L5-05,Finance L5 Role 05,FIN,L5,Y,1.0,39.0,2024-10-24,
ASN-000177-02,HRIS-WKR-000177,POS-SAL-L4-0165,JOB-SAL-L4-03,Sales L4 Role 03,SAL,L4,N,0.3,11.7,2020-05-26,
ASN-000178-01,HRIS-WKR-000178,POS-FIN-L5-0100,JOB-FIN-L5-04,Finance L5 Role 04,FIN,L5,Y,0.5,19.5,2021-06-29,
ASN-000178-02,HRIS-WKR-000178,POS-TEC-L6-0212,JOB-TEC-L6-02,Technology L6 Role 02,TEC,L6,N,0.3,11.7,2019-12-09,
ASN-000179-01,HRIS-WKR-000179,POS-OPS-L4-0055,JOB-OPS-L4-01,Operations L4 Role 01,OPS,L4,Y,1.0,39.0,2024-06-03,
ASN-000180-01,HRIS-WKR-000180,POS-FIN-L5-0102,JOB-FIN-L5-06,Finance L5 Role 06,FIN,L5,Y,1.0,39.0,2020-11-09,
ASN-000180-02,HRIS-WKR-000180,POS-SAL-L2-0151,JOB-SAL-L2-01,Sales L2 Role 01,SAL,L2,N,0.4,15.6,2018-06-25,
ASN-000181-01,HRIS-WKR-000181,POS-TEC-L1-0185,JOB-TEC-L1-05,Technology L1 Role 05,TEC,L1,Y,0.8,31.2,2021-06-02,
ASN-000182-01,HRIS-WKR-000182,POS-ENG-L1-0001,JOB-ENG-L1-01,Engineering L1 Role 01,ENG,L1,Y,1.0,39.0,2025-08-27,
ASN-000183-01,HRIS-WKR-000183,POS-OPS-L5-0065,JOB-OPS-L5-05,Operations L5 Role 05,OPS,L5,Y,1.0,39.0,2018-01-12,
ASN-000184-01,HRIS-WKR-000184,POS-HR-L4-0130,JOB-HR-L4-04,People L4 Role 04,HR,L4,Y,1.0,39.0,2019-06-23,
ASN-000185-01,HRIS-WKR-000185,POS-TEC-L6-0213,JOB-TEC-L6-03,Technology L6 Role 03,TEC,L6,Y,1.0,39.0,2021-10-26,
ASN-000186-01,HRIS-WKR-000186,POS-TEC-L4-0203,JOB-TEC-L4-05,Technology L4 Role 05,TEC,L4,Y,1.0,39.0,2024-07-03,
ASN-000187-01,HRIS-WKR-000187,POS-ENG-L4-0019,JOB-ENG-L4-01,Engineering L4 Role 01,ENG,L4,Y,1.0,39.0,2020-02-14,
ASN-000188-01,HRIS-WKR-000188,POS-SAL-L2-0154,JOB-SAL-L2-04,Sales L2 Role 04,SAL,L2,Y,1.0,39.0,2023-10-10,
ASN-000188-02,HRIS-WKR-000188,POS-OPS-L3-0052,JOB-OPS-L3-04,Operations L3 Role 04,OPS,L3,N,0.3,11.7,2023-05-12,
ASN-000189-01,HRIS-WKR-000189,POS-FIN-L6-0103,JOB-FIN-L6-01,Finance L6 Role 01,FIN,L6,Y,0.5,19.5,2025-11-17,
ASN-000190-01,HRIS-WKR-000190,POS-FIN-L1-0073,JOB-FIN-L1-01,Finance L1 Role 01,FIN,L1,Y,1.0,39.0,2019-05-03,
ASN-000191-01,HRIS-WKR-000191,POS-HR-L1-0112,JOB-HR-L1-04,People L1 Role 04,HR,L1,Y,1.0,39.0,2025-08-19,
ASN-000191-02,HRIS-WKR-000191,POS-OPS-L4-0060,JOB-OPS-L4-06,Operations L4 Role 06,OPS,L4,N,0.3,11.7,2024-11-16,
ASN-000192-01,HRIS-WKR-000192,POS-TEC-L2-0190,JOB-TEC-L2-04,Technology L2 Role 04,TEC,L2,Y,1.0,39.0,2020-07-15,
ASN-000193-01,HRIS-WKR-000193,POS-FIN-L1-0077,JOB-FIN-L1-05,Finance L1 Role 05,FIN,L1,Y,1.0,39.0,2024-09-11,
ASN-000194-01,HRIS-WKR-000194,POS-FIN-L6-0104,JOB-FIN-L6-02,Finance L6 Role 02,FIN,L6,Y,0.8,31.2,2022-09-09,
ASN-000195-01,HRIS-WKR-000195,POS-TEC-L2-0189,JOB-TEC-L2-03,Technology L2 Role 03,TEC,L2,Y,1.0,39.0,2023-12-18,
ASN-000195-02,HRIS-WKR-000195,POS-TEC-L1-0185,JOB-TEC-L1-05,Technology L1 Role 05,TEC,L1,N,0.4,15.6,2019-04-11,
ASN-000196-01,HRIS-WKR-000196,POS-HR-L5-0135,JOB-HR-L5-03,People L5 Role 03,HR,L5,Y,1.0,39.0,2025-04-25,
ASN-000196-02,HRIS-WKR-000196,POS-FIN-L5-0101,JOB-FIN-L5-05,Finance L5 Role 05,FIN,L5,N,0.2,7.8,2018-02-20,
ASN-000197-01,HRIS-WKR-000197,POS-TEC-L1-0184,JOB-TEC-L1-04,Technology L1 Role 04,TEC,L1,Y,1.0,39.0,2021-12-03,
ASN-000198-01,HRIS-WKR-000198,POS-OPS-L1-0039,JOB-OPS-L1-03,Operations L1 Role 03,OPS,L1,Y,1.0,39.0,2024-11-28,
ASN-000199-01,HRIS-WKR-000199,POS-TEC-L4-0200,JOB-TEC-L4-02,Technology L4 Role 02,TEC,L4,Y,1.0,39.0,2020-06-04,
ASN-000200-01,HRIS-WKR-000200,POS-HR-L2-0118,JOB-HR-L2-04,People L2 Role 04,HR,L2,Y,0.6,23.4,2025-10-29,
ASN-000201-01,HRIS-WKR-000201,POS-OPS-L3-0050,JOB-OPS-L3-02,Operations L3 Role 02,OPS,L3,Y,1.0,39.0,2025-08-10,
ASN-000202-01,HRIS-WKR-000202,POS-SAL-L2-0152,JOB-SAL-L2-02,Sales L2 Role 02,SAL,L2,Y,0.6,23.4,2022-01-15,
ASN-000203-01,HRIS-WKR-000203,POS-SAL-L3-0157,JOB-SAL-L3-01,Sales L3 Role 01,SAL,L3,Y,0.8,31.2,2024-10-17,
ASN-000204-01,HRIS-WKR-000204,POS-ENG-L6-0032,JOB-ENG-L6-02,Engineering L6 Role 02,ENG,L6,Y,0.8,31.2,2026-01-16,
ASN-000205-01,HRIS-WKR-000205,POS-ENG-L3-0015,JOB-ENG-L3-03,Engineering L3 Role 03,ENG,L3,Y,1.0,39.0,2021-11-17,
ASN-000206-01,HRIS-WKR-000206,POS-OPS-L6-0071,JOB-OPS-L6-05,Operations L6 Role 05,OPS,L6,Y,1.0,39.0,2026-01-23,
ASN-000206-02,HRIS-WKR-000206,POS-HR-L4-0130,JOB-HR-L4-04,People L4 Role 04,HR,L4,N,0.2,7.8,2023-12-25,
ASN-000207-01,HRIS-WKR-000207,POS-FIN-L2-0081,JOB-FIN-L2-03,Finance L2 Role 03,FIN,L2,Y,1.0,39.0,2021-02-02,
ASN-000208-01,HRIS-WKR-000208,POS-FIN-L4-0093,JOB-FIN-L4-03,Finance L4 Role 03,FIN,L4,Y,1.0,39.0,2018-07-12,
ASN-000209-01,HRIS-WKR-000209,POS-TEC-L2-0189,JOB-TEC-L2-03,Technology L2 Role 03,TEC,L2,Y,1.0,39.0,2018-02-13,
ASN-000210-01,HRIS-WKR-000210,POS-FIN-L6-0105,JOB-FIN-L6-03,Finance L6 Role 03,FIN,L6,Y,1.0,39.0,2020-10-17,
ASN-000210-02,HRIS-WKR-000210,POS-OPS-L2-0046,JOB-OPS-L2-04,Operations L2 Role 04,OPS,L2,N,0.3,11.7,2018-12-08,
ASN-000211-01,HRIS-WKR-000211,POS-ENG-L6-0035,JOB-ENG-L6-05,Engineering L6 Role 05,ENG,L6,Y,1.0,39.0,2025-06-29,
ASN-000212-01,HRIS-WKR-000212,POS-FIN-L6-0104,JOB-FIN-L6-02,Finance L6 Role 02,FIN,L6,Y,1.0,39.0,2022-05-18,
ASN-000213-01,HRIS-WKR-000213,POS-ENG-L4-0021,JOB-ENG-L4-03,Engineering L4 Role 03,ENG,L4,Y,,,2019-12-16,
ASN-000214-01,HRIS-WKR-000214,POS-HR-L4-0127,JOB-HR-L4-01,People L4 Role 01,HR,L4,Y,1.0,39.0,2022-05-10,
ASN-000215-01,HRIS-WKR-000215,POS-ENG-L2-0007,JOB-ENG-L2-01,Engineering L2 Role 01,ENG,L2,Y,1.0,39.0,2023-06-06,
ASN-000216-01,HRIS-WKR-000216,POS-OPS-L5-0062,JOB-OPS-L5-02,Operations L5 Role 02,OPS,L5,Y,1.0,39.0,2024-10-23,
ASN-000217-01,HRIS-WKR-000217,POS-OPS-L1-0037,JOB-OPS-L1-01,Operations L1 Role 01,OPS,L1,Y,1.0,39.0,2024-11-30,
ASN-000218-01,HRIS-WKR-000218,POS-ENG-L1-0001,JOB-ENG-L1-01,Engineering L1 Role 01,ENG,L1,Y,1.0,39.0,2023-03-03,
ASN-000219-01,HRIS-WKR-000219,POS-TEC-L5-0210,JOB-TEC-L5-06,Technology L5 Role 06,TEC,L5,Y,1.0,39.0,2018-03-19,
ASN-000220-01,HRIS-WKR-000220,POS-HR-L3-0126,JOB-HR-L3-06,People L3 Role 06,HR,L1,Y,1.0,39.0,2021-07-20,
ASN-000221-01,HRIS-WKR-000221,POS-HR-L4-0131,JOB-HR-L4-05,People L4 Role 05,HR,L4,Y,1.0,39.0,2018-09-03,
ASN-000222-01,HRIS-WKR-000222,POS-OPS-L5-0063,JOB-OPS-L5-03,Operations L5 Role 03,OPS,L5,Y,1.0,39.0,2022-11-30,
ASN-000223-01,HRIS-WKR-000223,POS-HR-L4-0132,JOB-HR-L4-06,People L4 Role 06,HR,L4,Y,0.4,15.6,2020-12-14,
ASN-000224-01,HRIS-WKR-000224,POS-TEC-L3-0197,JOB-TEC-L3-05,Technology L3 Role 05,TEC,L3,Y,1.0,39.0,2018-06-10,
ASN-000225-01,HRIS-WKR-000225,POS-FIN-L1-0075,JOB-FIN-L1-03,Finance L1 Role 03,FIN,L1,Y,1.0,39.0,2022-04-08,
ASN-000226-01,HRIS-WKR-000226,POS-TEC-L1-0185,JOB-TEC-L1-05,Technology L1 Role 05,TEC,L1,Y,1.0,39.0,2024-06-28,
ASN-000227-01,HRIS-WKR-000227,POS-HR-L6-0144,JOB-HR-L6-06,People L6 Role 06,HR,L6,Y,1.0,39.0,2018-12-06,
ASN-000228-01,HRIS-WKR-000228,POS-HR-L2-0120,JOB-HR-L2-06,People L2 Role 06,HR,L2,Y,1.0,39.0,2022-09-01,
ASN-000228-02,HRIS-WKR-000228,POS-ENG-L5-0025,JOB-ENG-L5-01,Engineering L5 Role 01,ENG,L5,N,0.2,7.8,2025-10-10,
ASN-000229-01,HRIS-WKR-000229,POS-HR-L2-0120,JOB-HR-L2-06,People L2 Role 06,HR,L2,Y,1.0,39.0,2018-01-11,
ASN-000230-01,HRIS-WKR-000230,POS-ENG-L1-0004,JOB-ENG-L1-04,Engineering L1 Role 04,ENG,L1,Y,1.0,39.0,2022-08-16,
ASN-000231-01,HRIS-WKR-000231,POS-ENG-L4-0020,JOB-ENG-L4-02,Engineering L4 Role 02,ENG,L4,Y,0.8,31.2,2018-09-16,
ASN-000232-01,HRIS-WKR-000232,POS-FIN-L3-0090,JOB-FIN-L3-06,Finance L3 Role 06,FIN,L3,Y,1.0,39.0,2020-08-26,
ASN-000233-01,HRIS-WKR-000233,POS-FIN-L3-0089,JOB-FIN-L3-05,Finance L3 Role 05,FIN,L3,Y,0.8,31.2,2025-02-02,
ASN-000234-01,HRIS-WKR-000234,POS-OPS-L2-0048,JOB-OPS-L2-06,Operations L2 Role 06,OPS,L2,Y,0.6,23.4,2018-05-15,
ASN-000235-01,HRIS-WKR-000235,POS-SAL-L2-0154,JOB-SAL-L2-04,Sales L2 Role 04,SAL,L2,Y,1.0,39.0,2022-11-15,
ASN-000236-01,HRIS-WKR-000236,POS-SAL-L1-0147,JOB-SAL-L1-03,Sales L1 Role 03,SAL,L1,Y,1.0,39.0,2021-06-03,
ASN-000237-01,HRIS-WKR-000237,POS-HR-L3-0121,JOB-HR-L3-01,People L3 Role 01,HR,L3,Y,1.0,39.0,2021-11-19,
ASN-000238-01,HRIS-WKR-000238,POS-FIN-L1-0077,JOB-FIN-L1-05,Finance L1 Role 05,FIN,L3,Y,1.0,39.0,2023-04-26,
ASN-000239-01,HRIS-WKR-000239,POS-FIN-L1-0074,JOB-FIN-L1-02,Finance L1 Role 02,FIN,L1,Y,1.0,39.0,2020-03-05,
ASN-000240-01,HRIS-WKR-000240,POS-TEC-L2-0187,JOB-TEC-L2-01,Technology L2 Role 01,TEC,L2,Y,0.6,23.4,2024-10-17,
ASN-000241-01,HRIS-WKR-000241,POS-FIN-L6-0106,JOB-FIN-L6-04,Finance L6 Role 04,FIN,L6,Y,1.0,39.0,2019-04-15,
ASN-000242-01,HRIS-WKR-000242,POS-HR-L5-0134,JOB-HR-L5-02,People L5 Role 02,HR,L6,Y,1.0,39.0,2018-05-20,
ASN-000243-01,HRIS-WKR-000243,POS-OPS-L6-0068,JOB-OPS-L6-02,Operations L6 Role 02,OPS,L6,Y,0.6,23.4,2022-08-29,
ASN-000244-01,HRIS-WKR-000244,POS-ENG-L2-0012,JOB-ENG-L2-06,Engineering L2 Role 06,ENG,L2,Y,0.4,15.6,2021-12-27,
ASN-000245-01,HRIS-WKR-000245,POS-OPS-L1-0037,JOB-OPS-L1-01,Operations L1 Role 01,OPS,L1,Y,1.0,39.0,2023-10-10,
ASN-000246-01,HRIS-WKR-000246,POS-TEC-L3-0197,JOB-TEC-L3-05,Technology L3 Role 05,TEC,L3,Y,1.0,39.0,2019-08-04,
ASN-000247-01,HRIS-WKR-000247,POS-SAL-L1-0145,JOB-SAL-L1-01,Sales L1 Role 01,SAL,L1,Y,1.0,39.0,2022-02-03,
ASN-000248-01,HRIS-WKR-000248,POS-ENG-L6-0031,JOB-ENG-L6-01,Engineering L6 Role 01,ENG,L6,Y,1.0,39.0,2020-09-16,
ASN-000249-01,HRIS-WKR-000249,POS-FIN-L1-0078,JOB-FIN-L1-06,Finance L1 Role 06,FIN,L1,Y,1.0,39.0,2022-03-13,
ASN-000250-01,HRIS-WKR-000250,POS-SAL-L3-0161,JOB-SAL-L3-05,Sales L3 Role 05,SAL,L5,Y,0.5,19.5,2019-02-12,
ASN-000251-01,HRIS-WKR-000251,POS-TEC-L2-0191,JOB-TEC-L2-05,Technology L2 Role 05,TEC,L2,Y,1.0,39.0,2024-07-27,
ASN-000252-01,HRIS-WKR-000252,POS-TEC-L3-0193,JOB-TEC-L3-01,Technology L3 Role 01,TEC,L3,Y,1.0,39.0,2019-12-09,
ASN-000253-01,HRIS-WKR-000253,POS-FIN-L1-0074,JOB-FIN-L1-02,Finance L1 Role 02,FIN,L1,Y,1.0,39.0,2021-04-09,
ASN-000254-01,HRIS-WKR-000254,POS-HR-L5-0133,JOB-HR-L5-01,People L5 Role 01,HR,L5,Y,1.0,39.0,2022-09-04,
ASN-000255-01,HRIS-WKR-000255,POS-HR-L5-0135,JOB-HR-L5-03,People L5 Role 03,HR,L5,Y,0.5,19.5,2023-08-24,
ASN-000256-01,HRIS-WKR-000256,POS-FIN-L4-0096,JOB-FIN-L4-06,Finance L4 Role 06,FIN,L4,Y,1.0,39.0,2018-09-21,
ASN-000257-01,HRIS-WKR-000257,POS-TEC-L2-0189,JOB-TEC-L2-03,Technology L2 Role 03,TEC,L2,Y,1.0,39.0,2019-10-30,
ASN-000258-01,HRIS-WKR-000258,POS-HR-L1-0110,JOB-HR-L1-02,People L1 Role 02,HR,L1,Y,1.0,39.0,2021-03-24,
ASN-000258-02,HRIS-WKR-000258,POS-OPS-L3-0052,JOB-OPS-L3-04,Operations L3 Role 04,OPS,L3,N,0.2,7.8,2022-06-02,
ASN-000259-01,HRIS-WKR-000259,POS-HR-L1-0113,JOB-HR-L1-05,People L1 Role 05,HR,L1,Y,1.0,39.0,2019-06-19,
ASN-000260-01,HRIS-WKR-000260,POS-SAL-L1-0147,JOB-SAL-L1-03,Sales L1 Role 03,SAL,L1,Y,1.0,39.0,2021-05-02,
ASN-000261-01,HRIS-WKR-000261,POS-ENG-L1-0005,JOB-ENG-L1-05,Engineering L1 Role 05,ENG,L1,Y,,,2024-05-10,
ASN-000262-01,HRIS-WKR-000262,POS-HR-L1-0109,JOB-HR-L1-01,People L1 Role 01,HR,L1,Y,1.0,39.0,2021-12-01,
ASN-000262-02,HRIS-WKR-000262,POS-ENG-L3-0017,JOB-ENG-L3-05,Engineering L3 Role 05,ENG,L3,N,0.2,7.8,2018-10-03,
ASN-000263-01,HRIS-WKR-000263,POS-ENG-L5-0027,JOB-ENG-L5-03,Engineering L5 Role 03,ENG,L5,Y,1.0,39.0,2025-05-26,
ASN-000264-01,HRIS-WKR-000264,POS-ENG-L2-0009,JOB-ENG-L2-03,Engineering L2 Role 03,ENG,L2,Y,1.0,39.0,2021-10-21,
ASN-000265-01,HRIS-WKR-000265,POS-OPS-L1-0041,JOB-OPS-L1-05,Operations L1 Role 05,OPS,L1,Y,1.0,39.0,2023-11-23,
ASN-000266-01,HRIS-WKR-000266,POS-SAL-L3-0159,JOB-SAL-L3-03,Sales L3 Role 03,SAL,L3,Y,1.0,39.0,2022-06-08,
ASN-000267-01,HRIS-WKR-000267,POS-SAL-L2-0151,JOB-SAL-L2-01,Sales L2 Role 01,SAL,L2,Y,1.0,39.0,2019-07-24,
ASN-000268-01,HRIS-WKR-000268,POS-OPS-L3-0051,JOB-OPS-L3-03,Operations L3 Role 03,OPS,L3,Y,0.8,31.2,2025-05-13,
ASN-000269-01,HRIS-WKR-000269,POS-FIN-L6-0108,JOB-FIN-L6-06,Finance L6 Role 06,FIN,L6,Y,0.4,15.6,2018-01-12,
ASN-000270-01,HRIS-WKR-000270,POS-ENG-L2-0010,JOB-ENG-L2-04,Engineering L2 Role 04,ENG,L2,Y,0.5,19.5,2025-11-21,
ASN-000271-01,HRIS-WKR-000271,POS-HR-L2-0116,JOB-HR-L2-02,People L2 Role 02,HR,L2,Y,,,2020-05-30,
ASN-000272-01,HRIS-WKR-000272,POS-SAL-L3-0160,JOB-SAL-L3-04,Sales L3 Role 04,SAL,L3,Y,1.0,39.0,2020-03-10,
ASN-000273-01,HRIS-WKR-000273,POS-SAL-L2-0156,JOB-SAL-L2-06,Sales L2 Role 06,SAL,L2,Y,1.0,39.0,2018-04-04,
ASN-000273-02,HRIS-WKR-000273,POS-FIN-L5-0098,JOB-FIN-L5-02,Finance L5 Role 02,FIN,L5,N,0.4,15.6,2023-11-24,
ASN-000274-01,HRIS-WKR-000274,POS-TEC-L5-0210,JOB-TEC-L5-06,Technology L5 Role 06,TEC,L5,Y,1.0,39.0,2021-03-01,
ASN-000275-01,HRIS-WKR-000275,POS-OPS-L2-0048,JOB-OPS-L2-06,Operations L2 Role 06,OPS,L2,Y,1.0,39.0,2018-02-08,
ASN-000276-01,HRIS-WKR-000276,POS-ENG-L2-0012,JOB-ENG-L2-06,Engineering L2 Role 06,ENG,L2,Y,1.0,39.0,2021-11-01,
ASN-000277-01,HRIS-WKR-000277,POS-FIN-L3-0085,JOB-FIN-L3-01,Finance L3 Role 01,FIN,L3,Y,1.0,39.0,2019-02-13,
ASN-000278-01,HRIS-WKR-000278,POS-OPS-L2-0045,JOB-OPS-L2-03,Operations L2 Role 03,OPS,L2,Y,1.0,39.0,2022-01-01,
ASN-000279-01,HRIS-WKR-000279,POS-FIN-L2-0082,JOB-FIN-L2-04,Finance L2 Role 04,FIN,L2,Y,1.0,39.0,2022-04-02,
ASN-000280-01,HRIS-WKR-000280,POS-ENG-L5-0028,JOB-ENG-L5-04,Engineering L5 Role 04,ENG,L5,Y,,,2024-03-14,
ASN-000280-02,HRIS-WKR-000280,POS-HR-L3-0126,JOB-HR-L3-06,People L3 Role 06,HR,L3,N,0.2,7.8,2021-02-10,
ASN-000281-01,HRIS-WKR-000281,POS-ENG-L6-0033,JOB-ENG-L6-03,Engineering L6 Role 03,ENG,L6,Y,1.0,39.0,2022-07-28,
ASN-000282-01,HRIS-WKR-000282,POS-SAL-L6-0178,JOB-SAL-L6-04,Sales L6 Role 04,SAL,L6,Y,0.6,23.4,2018-02-15,
ASN-000283-01,HRIS-WKR-000283,POS-FIN-L1-0076,JOB-FIN-L1-04,Finance L1 Role 04,FIN,L1,Y,1.0,39.0,2025-12-30,
ASN-000284-01,HRIS-WKR-000284,POS-OPS-L1-0040,JOB-OPS-L1-04,Operations L1 Role 04,OPS,L1,Y,1.0,39.0,2019-08-02,
ASN-000285-01,HRIS-WKR-000285,POS-OPS-L6-0072,JOB-OPS-L6-06,Operations L6 Role 06,OPS,L6,Y,1.0,39.0,2024-07-03,
ASN-000285-02,HRIS-WKR-000285,POS-HR-L6-0141,JOB-HR-L6-03,People L6 Role 03,HR,L6,N,0.2,7.8,2025-09-28,
ASN-000286-01,HRIS-WKR-000286,POS-TEC-L2-0188,JOB-TEC-L2-02,Technology L2 Role 02,TEC,L2,Y,1.0,39.0,2018-01-04,
ASN-000287-01,HRIS-WKR-000287,POS-FIN-L6-0104,JOB-FIN-L6-02,Finance L6 Role 02,FIN,L6,Y,1.0,39.0,2020-10-21,
ASN-000288-01,HRIS-WKR-000288,POS-TEC-L2-0187,JOB-TEC-L2-01,Technology L2 Role 01,TEC,L2,Y,1.0,39.0,2018-08-06,
ASN-000289-01,HRIS-WKR-000289,POS-ENG-L2-0012,JOB-ENG-L2-06,Engineering L2 Role 06,ENG,L2,Y,1.0,39.0,2022-11-15,
ASN-000290-01,HRIS-WKR-000290,POS-FIN-L3-0085,JOB-FIN-L3-01,Finance L3 Role 01,FIN,L3,Y,1.0,39.0,2025-01-19,
ASN-000291-01,HRIS-WKR-000291,POS-FIN-L1-0076,JOB-FIN-L1-04,Finance L1 Role 04,FIN,L1,Y,1.0,39.0,2024-10-22,
ASN-000292-01,HRIS-WKR-000292,POS-HR-L4-0131,JOB-HR-L4-05,People L4 Role 05,HR,L4,Y,1.0,39.0,2020-01-27,
ASN-000293-01,HRIS-WKR-000293,POS-SAL-L5-0171,JOB-SAL-L5-03,Sales L5 Role 03,SAL,L5,Y,1.0,39.0,2018-11-14,
ASN-000294-01,HRIS-WKR-000294,POS-SAL-L3-0157,JOB-SAL-L3-01,Sales L3 Role 01,SAL,L3,Y,1.0,39.0,2020-03-24,
ASN-000295-01,HRIS-WKR-000295,POS-OPS-L1-0040,JOB-OPS-L1-04,Operations L1 Role 04,OPS,L1,Y,1.0,39.0,2018-11-21,
ASN-000296-01,HRIS-WKR-000296,POS-ENG-L1-0001,JOB-ENG-L1-01,Engineering L1 Role 01,ENG,L1,Y,1.0,39.0,2022-09-13,
ASN-000297-01,HRIS-WKR-000297,POS-TEC-L1-0186,JOB-TEC-L1-06,Technology L1 Role 06,TEC,L1,Y,1.0,39.0,2020-07-14,
ASN-000298-01,HRIS-WKR-000298,POS-HR-L3-0123,JOB-HR-L3-03,People L3 Role 03,HR,L3,Y,1.0,39.0,2022-10-09,
ASN-000299-01,HRIS-WKR-000299,POS-HR-L4-0128,JOB-HR-L4-02,People L4 Role 02,HR,L4,Y,1.0,39.0,2023-12-25,
ASN-000300-01,HRIS-WKR-000300,POS-FIN-L1-0075,JOB-FIN-L1-03,Finance L1 Role 03,FIN,L1,Y,0.8,31.2,2024-05-12,
ASN-000301-01,HRIS-WKR-000301,POS-OPS-L6-0068,JOB-OPS-L6-02,Operations L6 Role 02,OPS,L6,Y,0.8,31.2,2025-05-19,
ASN-000302-01,HRIS-WKR-000302,POS-TEC-L2-0192,JOB-TEC-L2-06,Technology L2 Role 06,TEC,L2,Y,1.0,39.0,2025-01-17,
ASN-000303-01,HRIS-WKR-000303,POS-FIN-L2-0084,JOB-FIN-L2-06,Finance L2 Role 06,FIN,L2,Y,1.0,39.0,2025-12-09,
ASN-000304-01,HRIS-WKR-000304,POS-HR-L1-0112,JOB-HR-L1-04,People L1 Role 04,HR,L1,Y,0.6,23.4,2025-06-05,
ASN-000304-02,HRIS-WKR-000304,POS-SAL-L3-0158,JOB-SAL-L3-02,Sales L3 Role 02,SAL,L3,N,0.2,7.8,2024-07-27,
ASN-000305-01,HRIS-WKR-000305,POS-TEC-L4-0203,JOB-TEC-L4-05,Technology L4 Role 05,TEC,L2,Y,0.8,31.2,2019-09-09,
ASN-000306-01,HRIS-WKR-000306,POS-SAL-L3-0157,JOB-SAL-L3-01,Sales L3 Role 01,SAL,L3,Y,1.0,39.0,2025-09-14,
