hris_worker_id,worker_public_id,country_code,legal_entity_id,employment_status,employment_type,contract_type,hire_date,termination_date,gender,department,location,cost_center
HRIS-WKR-000153,WKR-PUB-000153,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-05-03,,M,Technology,Dublin,CC-IE-013
HRIS-WKR-000154,WKR-PUB-000154,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-06-26,,M,Engineering,Dublin,CC-IE-031
HRIS-WKR-000155,WKR-PUB-000155,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-10-23,,M,Engineering,Remote-IE,CC-IE-014
HRIS-WKR-000156,WKR-PUB-000156,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-02-17,,M,Engineering,Dublin,CC-IE-029
HRIS-WKR-000157,WKR-PUB-000157,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2024-09-06,,M,Finance,Dublin,CC-IE-004
HRIS-WKR-000158,WKR-PUB-000158,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-02-03,,UNDISCLOSED,Operations,Dublin,CC-IE-036
HRIS-WKR-000159,WKR-PUB-000159,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-02-10,,M,Finance,Dublin,CC-IE-026
HRIS-WKR-000160,WKR-PUB-000160,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2020-09-14,,M,Operations,Cork,CC-IE-008
HRIS-WKR-000161,WKR-PUB-000161,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2019-06-17,,M,Finance,Remote-IE,CC-IE-017
HRIS-WKR-000162,WKR-PUB-000162,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2018-11-23,,F,Operations,Remote-IE,CC-IE-025
HRIS-WKR-000163,WKR-PUB-000163,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-04-13,,,Engineering,Dublin,CC-IE-015
HRIS-WKR-000164,WKR-PUB-000164,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-07-10,,F,Sales,Dublin,CC-IE-025
HRIS-WKR-000165,WKR-PUB-000165,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-02-11,,F,Engineering,Limerick,CC-IE-025
HRIS-WKR-000166,WKR-PUB-000166,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-03-24,,M,Operations,Dublin,CC-IE-001
HRIS-WKR-000167,WKR-PUB-000167,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2019-06-15,,F,People,Dublin,CC-IE-036
HRIS-WKR-000168,WKR-PUB-000168,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-10-18,,NB,Sales,Dublin,CC-IE-010
HRIS-WKR-000169,WKR-PUB-000169,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-12-21,,F,Operations,Dublin,CC-IE-031
HRIS-WKR-000170,WKR-PUB-000170,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-09-10,,M,Finance,Dublin,CC-IE-018
HRIS-WKR-000171,WKR-PUB-000171,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2026-01-07,,M,Sales,Limerick,CC-IE-033
HRIS-WKR-000172,WKR-PUB-000172,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-12-01,,M,Operations,Dublin,CC-IE-003
HRIS-WKR-000173,WKR-PUB-000173,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-06-06,,M,Engineering,Dublin,CC-IE-032
HRIS-WKR-000174,WKR-PUB-000174,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-01-20,,,Engineering,Remote-IE,CC-IE-038
HRIS-WKR-000175,WKR-PUB-000175,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2021-09-13,,M,People,Cork,CC-IE-022
HRIS-WKR-000176,WKR-PUB-000176,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-10-27,,F,Sales,Cork,CC-IE-005
HRIS-WKR-000177,WKR-PUB-000177,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-02-02,,F,Operations,Dublin,CC-IE-024
HRIS-WKR-000178,WKR-PUB-000178,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,APPRENTICE,2023-03-15,,M,Engineering,Galway,CC-IE-031
HRIS-WKR-000179,WKR-PUB-000179,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2023-12-20,,M,Engineering,Cork,CC-IE-029
HRIS-WKR-000180,WKR-PUB-000180,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-11-28,,F,Sales,Dublin,CC-IE-021
HRIS-WKR-000181,WKR-PUB-000181,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-11-20,,F,Finance,Dublin,CC-IE-004
HRIS-WKR-000182,WKR-PUB-000182,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2018-10-27,,F,Engineering,Remote-IE,CC-IE-005
HRIS-WKR-000183,WKR-PUB-000183,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-09-28,,F,Operations,Dublin,CC-IE-021
HRIS-WKR-000184,WKR-PUB-000184,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-03-10,,M,Finance,Dublin,CC-IE-016
HRIS-WKR-000185,WKR-PUB-000185,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-09-30,,M,Engineering,Dublin,CC-IE-033
HRIS-WKR-000186,WKR-PUB-000186,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-10-01,,M,Engineering,Dublin,CC-IE-040
HRIS-WKR-000187,WKR-PUB-000187,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-02-14,,F,People,Galway,CC-IE-028
HRIS-WKR-000188,WKR-PUB-000188,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2015-10-23,,F,Engineering,Dublin,CC-IE-007
HRIS-WKR-000189,WKR-PUB-000189,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-08-24,,M,Operations,Dublin,CC-IE-019
HRIS-WKR-000190,WKR-PUB-000190,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-04-14,,M,Engineering,Dublin,CC-IE-012
HRIS-WKR-000191,WKR-PUB-000191,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2019-07-07,,F,Sales,Galway,CC-IE-020
HRIS-WKR-000192,WKR-PUB-000192,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-11-03,,F,Technology,Cork,CC-IE-009
HRIS-WKR-000193,WKR-PUB-000193,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-02-17,,M,Operations,Dublin,CC-IE-034
HRIS-WKR-000194,WKR-PUB-000194,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-10-02,,M,Sales,Dublin,CC-IE-040
HRIS-WKR-000195,WKR-PUB-000195,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-05-04,,M,People,Remote-IE,CC-IE-033
HRIS-WKR-000196,WKR-PUB-000196,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-03-08,,F,Engineering,Dublin,CC-IE-010
HRIS-WKR-000197,WKR-PUB-000197,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-10-11,,F,People,Dublin,CC-IE-006
HRIS-WKR-000198,WKR-PUB-000198,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-08-05,,F,Sales,Dublin,CC-IE-006
HRIS-WKR-000199,WKR-PUB-000199,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2025-12-14,2026-04-11,F,Engineering,Limerick,CC-IE-009
HRIS-WKR-000200,WKR-PUB-000200,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-06-02,,M,Technology,Dublin,CC-IE-030
HRIS-WKR-000201,WKR-PUB-000201,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-10-25,,M,People,Dublin,CC-IE-020
HRIS-WKR-000202,WKR-PUB-000202,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-10-10,,F,People,Remote-IE,CC-IE-005
HRIS-WKR-000203,WKR-PUB-000203,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-07-19,,F,Engineering,Dublin,CC-IE-013
HRIS-WKR-000204,WKR-PUB-000204,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-03-06,,F,Sales,Remote-IE,CC-IE-024
HRIS-WKR-000205,WKR-PUB-000205,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2024-12-27,,M,Operations,Dublin,CC-IE-029
HRIS-WKR-000206,WKR-PUB-000206,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-10-31,,M,Engineering,Limerick,CC-IE-008
HRIS-WKR-000207,WKR-PUB-000207,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2024-05-16,,M,Engineering,Dublin,CC-IE-009
HRIS-WKR-000208,WKR-PUB-000208,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-07-16,,M,Operations,Dublin,CC-IE-026
HRIS-WKR-000209,WKR-PUB-000209,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-06-15,,F,Operations,Dublin,CC-IE-020
HRIS-WKR-000210,WKR-PUB-000210,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-10-12,,F,Engineering,Dublin,CC-IE-033
HRIS-WKR-000211,WKR-PUB-000211,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-04-07,,M,Engineering,Dublin,CC-IE-037
HRIS-WKR-000212,WKR-PUB-000212,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-10-16,,F,Sales,Remote-IE,CC-IE-033
HRIS-WKR-000213,WKR-PUB-000213,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2020-12-22,,F,Sales,Dublin,CC-IE-039
HRIS-WKR-000214,WKR-PUB-000214,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-02-27,,F,Technology,Cork,CC-IE-022
HRIS-WKR-000215,WKR-PUB-000215,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2014-10-18,2026-05-31,M,Finance,Galway,CC-IE-033
HRIS-WKR-000216,WKR-PUB-000216,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-10-04,,M,Engineering,Remote-IE,CC-IE-024
HRIS-WKR-000217,WKR-PUB-000217,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-12-13,,M,People,Cork,CC-IE-033
HRIS-WKR-000218,WKR-PUB-000218,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2025-12-05,,F,Sales,Dublin,CC-IE-022
HRIS-WKR-000219,WKR-PUB-000219,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-01-22,,F,Technology,Dublin,CC-IE-011
HRIS-WKR-000220,WKR-PUB-000220,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2024-07-02,,F,Engineering,Dublin,CC-IE-002
HRIS-WKR-000221,WKR-PUB-000221,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2025-06-08,,F,People,Dublin,CC-IE-010
HRIS-WKR-000222,WKR-PUB-000222,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-03-08,,M,Operations,Galway,CC-IE-037
HRIS-WKR-000223,WKR-PUB-000223,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-01-11,,M,Finance,Limerick,CC-IE-022
HRIS-WKR-000224,WKR-PUB-000224,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,APPRENTICE,2015-11-22,,F,Finance,Dublin,CC-IE-008
HRIS-WKR-000225,WKR-PUB-000225,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-09-13,,F,Sales,Dublin,CC-IE-001
HRIS-WKR-000226,WKR-PUB-000226,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2016-06-11,,M,Operations,Dublin,CC-IE-015
HRIS-WKR-000227,WKR-PUB-000227,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-03-27,,M,Engineering,Dublin,CC-IE-030
HRIS-WKR-000228,WKR-PUB-000228,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,FIXED_TERM,2015-11-03,,M,Engineering,Dublin,CC-IE-018
HRIS-WKR-000229,WKR-PUB-000229,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-10-01,,F,Finance,Dublin,CC-IE-021
HRIS-WKR-000230,WKR-PUB-000230,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-05-23,,F,People,Dublin,CC-IE-017
HRIS-WKR-000231,WKR-PUB-000231,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2015-03-05,2026-12-19,F,Sales,Dublin,CC-IE-016
HRIS-WKR-000232,WKR-PUB-000232,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-11-09,,F,Engineering,Dublin,CC-IE-007
HRIS-WKR-000233,WKR-PUB-000233,IE,LE-IE-SYNTH-001,TERMINATED,CONTRACTOR,PERMANENT,2015-05-16,2026-02-26,F,People,Dublin,CC-IE-012
HRIS-WKR-000234,WKR-PUB-000234,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-07-03,,M,People,Dublin,CC-IE-005
HRIS-WKR-000235,WKR-PUB-000235,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-11-23,,M,People,Dublin,CC-IE-014
HRIS-WKR-000236,WKR-PUB-000236,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-02-06,,M,Operations,Dublin,CC-IE-032
HRIS-WKR-000237,WKR-PUB-000237,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-08-29,,M,Engineering,Remote-IE,CC-IE-032
HRIS-WKR-000238,WKR-PUB-000238,IE,LE-IE-SYNTH-001,TERMINATED,CONTRACTOR,PERMANENT,2014-03-21,2026-09-10,F,Operations,Dublin,CC-IE-025
HRIS-WKR-000239,WKR-PUB-000239,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-06-28,,F,People,Dublin,CC-IE-030
HRIS-WKR-000240,WKR-PUB-000240,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2014-08-19,,F,Operations,Dublin,CC-IE-031
HRIS-WKR-000241,WKR-PUB-000241,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-05-19,,UNDISCLOSED,Technology,Dublin,CC-IE-004
HRIS-WKR-000242,WKR-PUB-000242,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,FIXED_TERM,2021-02-11,2026-04-25,F,Engineering,Dublin,CC-IE-006
HRIS-WKR-000243,WKR-PUB-000243,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2025-07-30,,M,Operations,Dublin,CC-IE-037
HRIS-WKR-000244,WKR-PUB-000244,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-08-24,,F,Sales,Cork,CC-IE-005
HRIS-WKR-000245,WKR-PUB-000245,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,APPRENTICE,2024-07-07,,,Technology,Dublin,CC-IE-023
HRIS-WKR-000246,WKR-PUB-000246,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2022-11-23,2026-04-11,M,Sales,Dublin,CC-IE-015
HRIS-WKR-000247,WKR-PUB-000247,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-05-12,,F,People,Dublin,CC-IE-031
HRIS-WKR-000248,WKR-PUB-000248,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-04-17,,F,Engineering,Dublin,CC-IE-032
HRIS-WKR-000249,WKR-PUB-000249,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-09-22,,F,Finance,Dublin,CC-IE-028
HRIS-WKR-000250,WKR-PUB-000250,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-11-07,,M,Engineering,Galway,CC-IE-031
HRIS-WKR-000251,WKR-PUB-000251,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-03-21,,M,Engineering,Cork,CC-IE-036
HRIS-WKR-000252,WKR-PUB-000252,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-11-29,,F,Engineering,Dublin,CC-IE-028
HRIS-WKR-000253,WKR-PUB-000253,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2021-02-06,,F,Engineering,Dublin,CC-IE-040
HRIS-WKR-000254,WKR-PUB-000254,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-08-19,,F,Engineering,Remote-IE,CC-IE-016
HRIS-WKR-000255,WKR-PUB-000255,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-08-09,,F,Engineering,Cork,CC-IE-038
HRIS-WKR-000256,WKR-PUB-000256,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-09-16,,M,Engineering,Dublin,CC-IE-038
HRIS-WKR-000257,WKR-PUB-000257,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-06-04,,M,Engineering,Dublin,CC-IE-006
HRIS-WKR-000258,WKR-PUB-000258,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-04-05,,F,Finance,Dublin,CC-IE-001
HRIS-WKR-000259,WKR-PUB-000259,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-12-22,,M,Finance,Limerick,CC-IE-031
HRIS-WKR-000260,WKR-PUB-000260,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-05-30,,F,Technology,Remote-IE,CC-IE-014
HRIS-WKR-000261,WKR-PUB-000261,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-09-24,,M,Operations,Dublin,CC-IE-034
HRIS-WKR-000262,WKR-PUB-000262,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2021-02-09,,M,Operations,Galway,CC-IE-035
HRIS-WKR-000263,WKR-PUB-000263,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-04-18,,M,Operations,Dublin,CC-IE-021
HRIS-WKR-000264,WKR-PUB-000264,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2017-10-19,,F,Engineering,Limerick,CC-IE-014
HRIS-WKR-000265,WKR-PUB-000265,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2019-11-22,,F,Engineering,Remote-IE,CC-IE-039
HRIS-WKR-000266,WKR-PUB-000266,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2018-07-23,2026-04-07,M,Technology,Dublin,CC-IE-029
HRIS-WKR-000267,WKR-PUB-000267,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2022-05-27,2026-12-27,F,Engineering,Remote-IE,CC-IE-031
HRIS-WKR-000268,WKR-PUB-000268,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-01-09,,F,People,Dublin,CC-IE-030
HRIS-WKR-000269,WKR-PUB-000269,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-01-27,,,Engineering,Dublin,CC-IE-033
HRIS-WKR-000270,WKR-PUB-000270,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-03-06,,F,People,Dublin,CC-IE-031
HRIS-WKR-000271,WKR-PUB-000271,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2022-03-31,,F,Operations,Limerick,CC-IE-017
HRIS-WKR-000272,WKR-PUB-000272,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-07-21,,M,Operations,Remote-IE,CC-IE-008
HRIS-WKR-000273,WKR-PUB-000273,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-05-15,,,Engineering,Dublin,CC-IE-021
HRIS-WKR-000274,WKR-PUB-000274,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-10-23,,M,Finance,Remote-IE,CC-IE-019
HRIS-WKR-000275,WKR-PUB-000275,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-01-18,,M,Engineering,Cork,CC-IE-033
HRIS-WKR-000276,WKR-PUB-000276,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-04-11,,M,Finance,Remote-IE,CC-IE-001
HRIS-WKR-000277,WKR-PUB-000277,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-12-31,,F,Technology,Dublin,CC-IE-008
HRIS-WKR-000278,WKR-PUB-000278,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-08-23,,F,Sales,Dublin,CC-IE-024
HRIS-WKR-000279,WKR-PUB-000279,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-02-28,,F,Sales,Remote-IE,CC-IE-037
HRIS-WKR-000280,WKR-PUB-000280,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-05-17,,M,People,Cork,CC-IE-009
HRIS-WKR-000281,WKR-PUB-000281,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-07-24,,,People,Dublin,CC-IE-013
HRIS-WKR-000282,WKR-PUB-000282,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2016-03-25,,F,Finance,Remote-IE,CC-IE-005
HRIS-WKR-000283,WKR-PUB-000283,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-10-05,,M,Engineering,Galway,CC-IE-005
HRIS-WKR-000284,WKR-PUB-000284,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-03-12,,M,People,Dublin,CC-IE-013
HRIS-WKR-000285,WKR-PUB-000285,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2023-04-26,,,Operations,Dublin,CC-IE-017
HRIS-WKR-000286,WKR-PUB-000286,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-04-12,,F,Technology,Remote-IE,CC-IE-033
HRIS-WKR-000287,WKR-PUB-000287,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-03-13,,M,Finance,Dublin,CC-IE-035
HRIS-WKR-000288,WKR-PUB-000288,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-09-27,,M,Engineering,Dublin,CC-IE-037
HRIS-WKR-000289,WKR-PUB-000289,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2016-03-24,,F,Finance,Dublin,CC-IE-034
HRIS-WKR-000290,WKR-PUB-000290,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-08-19,,M,Operations,Cork,CC-IE-038
HRIS-WKR-000291,WKR-PUB-000291,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,APPRENTICE,2024-09-20,,M,Finance,Dublin,CC-IE-029
HRIS-WKR-000292,WKR-PUB-000292,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2014-08-29,,M,Sales,Dublin,CC-IE-017
HRIS-WKR-000293,WKR-PUB-000293,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-01-22,,F,Operations,Dublin,CC-IE-017
HRIS-WKR-000294,WKR-PUB-000294,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-01-29,,F,Finance,Dublin,CC-IE-023
HRIS-WKR-000295,WKR-PUB-000295,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-09-12,,F,Engineering,Limerick,CC-IE-014
HRIS-WKR-000296,WKR-PUB-000296,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2014-01-01,,NB,Sales,Cork,CC-IE-001
HRIS-WKR-000297,WKR-PUB-000297,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-02-11,,M,Operations,Dublin,CC-IE-019
HRIS-WKR-000298,WKR-PUB-000298,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-09-16,,M,Engineering,Limerick,CC-IE-019
HRIS-WKR-000299,WKR-PUB-000299,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2017-03-01,,,Engineering,Limerick,CC-IE-016
HRIS-WKR-000300,WKR-PUB-000300,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-06-24,,F,Engineering,Dublin,CC-IE-036
HRIS-WKR-000301,WKR-PUB-000301,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2018-02-08,,M,Engineering,Dublin,CC-IE-011
HRIS-WKR-000302,WKR-PUB-000302,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-05-27,,F,Finance,Cork,CC-IE-019
HRIS-WKR-000303,WKR-PUB-000303,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-03-08,,F,Operations,Dublin,CC-IE-027
HRIS-WKR-000304,WKR-PUB-000304,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,APPRENTICE,2017-09-20,,F,Operations,Cork,CC-IE-025
HRIS-WKR-000305,WKR-PUB-000305,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-03-08,,M,Sales,Remote-IE,CC-IE-017
