hris_worker_id,payroll_worker_id,legal_entity_id,crosswalk_status,crosswalk_version
HRIS-WKR-000250,PAY-WKR-000242,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000251,PAY-WKR-000243,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000252,PAY-WKR-000244,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000253,PAY-WKR-000245,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000254,PAY-WKR-000246,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000255,PAY-WKR-000247,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000256,PAY-WKR-000248,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000257,PAY-WKR-000249,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000258,PAY-WKR-000250,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000259,PAY-WKR-000251,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000260,PAY-WKR-000252,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000261,PAY-WKR-000253,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000262,PAY-WKR-000254,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000263,PAY-WKR-000255,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000264,PAY-WKR-000256,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000265,PAY-WKR-000257,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000266,PAY-WKR-000258,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000267,PAY-WKR-000259,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000268,PAY-WKR-000260,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000269,PAY-WKR-000261,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000270,PAY-WKR-000262,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000271,PAY-WKR-000263,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000272,PAY-WKR-000264,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000273,PAY-WKR-000265,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000274,PAY-WKR-000266,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000275,PAY-WKR-000267,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000276,PAY-WKR-000268,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000277,PAY-WKR-000269,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000278,PAY-WKR-000270,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000279,PAY-WKR-000271,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000280,PAY-WKR-000272,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000281,PAY-WKR-000273,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000282,PAY-WKR-000274,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000283,PAY-WKR-000275,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000284,PAY-WKR-000276,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000285,PAY-WKR-000277,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000286,PAY-WKR-000278,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000287,PAY-WKR-000279,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000288,PAY-WKR-000280,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000289,PAY-WKR-000281,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000290,PAY-WKR-000282,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000291,PAY-WKR-000283,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000292,PAY-WKR-000284,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000293,PAY-WKR-000285,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000294,PAY-WKR-000286,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000295,PAY-WKR-000287,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000296,PAY-WKR-000288,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000297,PAY-WKR-000289,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000298,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-000299,PAY-WKR-000290,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000300,PAY-WKR-000291,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000301,PAY-WKR-000292,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000302,PAY-WKR-000293,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000303,PAY-WKR-000294,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000304,PAY-WKR-000295,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000305,PAY-WKR-000296,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000306,PAY-WKR-000297,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000307,PAY-WKR-000298,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000308,PAY-WKR-000299,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000309,PAY-WKR-000300,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000310,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-000311,PAY-WKR-000301,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000312,PAY-WKR-000302,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000313,PAY-WKR-000303,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000314,PAY-WKR-000304,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000315,PAY-WKR-000305,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000316,PAY-WKR-000306,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000317,PAY-WKR-000307,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000318,PAY-WKR-000308,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000319,PAY-WKR-000309,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000320,PAY-WKR-000310,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000321,PAY-WKR-000311,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000322,PAY-WKR-000312,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000323,PAY-WKR-000313,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000324,PAY-WKR-000314,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000325,PAY-WKR-000315,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000326,PAY-WKR-000316,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000327,PAY-WKR-000317,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000328,PAY-WKR-000318,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000329,PAY-WKR-000319,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000330,PAY-WKR-000320,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000331,PAY-WKR-000321,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000332,PAY-WKR-000322,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000333,PAY-WKR-000323,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000334,PAY-WKR-000324,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000335,PAY-WKR-000325,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000336,PAY-WKR-000326,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000337,PAY-WKR-000327,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000338,PAY-WKR-000328,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000339,PAY-WKR-000329,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000340,PAY-WKR-000330,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000341,PAY-WKR-000331,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000342,PAY-WKR-000332,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000343,PAY-WKR-000333,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000344,PAY-WKR-000334,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000345,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-000346,PAY-WKR-000335,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000347,PAY-WKR-000336,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000348,PAY-WKR-000337,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000349,PAY-WKR-000338,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000350,PAY-WKR-000339,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000351,PAY-WKR-000340,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000352,PAY-WKR-000341,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000353,PAY-WKR-000342,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000354,PAY-WKR-000343,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000355,PAY-WKR-000344,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000356,PAY-WKR-000345,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000357,PAY-WKR-000346,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000358,PAY-WKR-000347,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000359,PAY-WKR-000348,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000360,PAY-WKR-000349,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000361,PAY-WKR-000350,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000362,PAY-WKR-000351,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000363,PAY-WKR-000352,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000364,PAY-WKR-000353,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000365,PAY-WKR-000354,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000366,PAY-WKR-000355,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000367,PAY-WKR-000356,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000368,PAY-WKR-000357,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000369,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-000370,PAY-WKR-000358,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000371,PAY-WKR-000359,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000372,PAY-WKR-000360,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000373,PAY-WKR-000361,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000374,PAY-WKR-000362,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000375,PAY-WKR-000363,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000376,PAY-WKR-000364,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000377,PAY-WKR-000365,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000378,PAY-WKR-000366,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000379,PAY-WKR-000367,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000380,PAY-WKR-000368,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000381,PAY-WKR-000369,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000382,PAY-WKR-000370,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000383,PAY-WKR-000371,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000384,PAY-WKR-000372,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000385,PAY-WKR-000373,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000386,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-000387,PAY-WKR-000374,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000388,PAY-WKR-000375,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000389,PAY-WKR-000376,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000390,PAY-WKR-000377,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000391,PAY-WKR-000378,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000392,PAY-WKR-000379,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000393,PAY-WKR-000380,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000394,PAY-WKR-000381,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000395,PAY-WKR-000382,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000396,PAY-WKR-000383,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000397,PAY-WKR-000384,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000398,PAY-WKR-000385,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000399,PAY-WKR-000386,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000400,PAY-WKR-000387,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000401,PAY-WKR-000388,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000402,PAY-WKR-000389,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000403,PAY-WKR-000390,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000404,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-000405,PAY-WKR-000391,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000406,PAY-WKR-000392,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000407,PAY-WKR-000393,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000408,PAY-WKR-000394,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000409,PAY-WKR-000395,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000410,PAY-WKR-000396,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000411,PAY-WKR-000397,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000412,PAY-WKR-000398,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000413,PAY-WKR-000399,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000414,PAY-WKR-000400,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000415,PAY-WKR-000401,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000416,PAY-WKR-000402,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000417,PAY-WKR-000403,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000418,PAY-WKR-000404,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000419,PAY-WKR-000405,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000420,PAY-WKR-000406,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000421,PAY-WKR-000407,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000422,PAY-WKR-000408,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000423,PAY-WKR-000409,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000424,PAY-WKR-000410,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000425,PAY-WKR-000411,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000426,PAY-WKR-000412,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000427,PAY-WKR-000413,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000428,PAY-WKR-000414,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000429,PAY-WKR-000415,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000430,PAY-WKR-000416,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000431,PAY-WKR-000417,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000432,PAY-WKR-000418,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000433,PAY-WKR-000419,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000434,PAY-WKR-000420,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000435,PAY-WKR-000421,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000436,PAY-WKR-000422,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000437,PAY-WKR-000423,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000438,PAY-WKR-000424,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000439,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-000440,PAY-WKR-000425,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000441,PAY-WKR-000426,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000442,PAY-WKR-000427,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000443,PAY-WKR-000428,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000444,PAY-WKR-000429,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000445,PAY-WKR-000430,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000446,PAY-WKR-000431,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000447,PAY-WKR-000432,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000448,PAY-WKR-000433,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000449,PAY-WKR-000434,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000450,PAY-WKR-000435,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000451,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-000452,PAY-WKR-000436,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000453,PAY-WKR-000437,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000454,PAY-WKR-000438,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000455,PAY-WKR-000439,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000456,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-000457,PAY-WKR-000440,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000458,PAY-WKR-000441,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000459,PAY-WKR-000442,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000460,PAY-WKR-000443,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000461,PAY-WKR-000444,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000462,PAY-WKR-000445,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000463,PAY-WKR-000446,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000464,PAY-WKR-000447,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000465,PAY-WKR-000448,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000466,PAY-WKR-000449,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000467,PAY-WKR-000450,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000468,PAY-WKR-000451,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000469,PAY-WKR-000452,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000470,PAY-WKR-000453,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000471,PAY-WKR-000454,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000472,PAY-WKR-000455,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000473,PAY-WKR-000456,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000474,PAY-WKR-000457,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000475,PAY-WKR-000458,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000476,PAY-WKR-000459,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000477,PAY-WKR-000460,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000478,PAY-WKR-000461,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000479,PAY-WKR-000462,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000480,PAY-WKR-000463,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000481,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-000482,PAY-WKR-000464,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000483,PAY-WKR-000465,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000484,PAY-WKR-000466,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000485,PAY-WKR-000467,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000486,PAY-WKR-000468,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000487,PAY-WKR-000469,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000488,PAY-WKR-000470,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000489,PAY-WKR-000471,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000490,PAY-WKR-000472,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000491,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-000492,PAY-WKR-000473,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000493,PAY-WKR-000474,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000494,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-000495,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-000496,PAY-WKR-000475,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000497,PAY-WKR-000476,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000498,PAY-WKR-000477,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000499,PAY-WKR-000478,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000500,PAY-WKR-000479,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-000501,PAY-WKR-000480,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
